image_path,gender_female,gender_male,imagequality_Average,imagequality_Bad,imagequality_Good,age_15-25,age_25-35,age_35-45,age_45-55,age_55+,weight_normal-healthy,weight_over-weight,weight_slightly-overweight,weight_underweight,carryingbag_Daily/Office/Work Bag,carryingbag_Grocery/Home/Plastic Bag,carryingbag_None,footwear_CantSee,footwear_Fancy,footwear_Normal,emotion_Angry/Serious,emotion_Happy,emotion_Neutral,emotion_Sad,bodypose_Back,bodypose_Front-Frontish,bodypose_Side
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/141.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/142.jpg,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/143.jpg,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/144.jpg,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/145.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/146.jpg,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/147.jpg,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/148.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/149.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/150.jpg,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/151.jpg,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/152.jpg,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/153.jpg,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/154.jpg,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/155.jpg,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/156.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/157.jpg,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/158.jpg,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/159.jpg,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/160.jpg,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/161.jpg,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/162.jpg,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/163.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/164.jpg,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/165.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/166.jpg,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/167.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/168.jpg,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/169.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/170.jpg,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/171.jpg,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/172.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/173.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/174.jpg,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/175.jpg,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/176.jpg,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/177.jpg,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/178.jpg,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/179.jpg,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/180.jpg,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/181.jpg,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/182.jpg,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/183.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/184.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/185.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/186.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/187.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/188.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/189.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/190.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/191.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/192.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/193.jpg,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/194.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/195.jpg,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/196.jpg,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/197.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/198.jpg,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/199.jpg,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/200.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/201.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/202.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/203.jpg,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/204.jpg,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/205.jpg,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/206.jpg,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/207.jpg,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/208.jpg,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/209.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/210.jpg,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/211.jpg,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/212.jpg,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/213.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/214.jpg,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/215.jpg,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/216.jpg,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/217.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/218.jpg,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/219.jpg,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/220.jpg,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/221.jpg,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/222.jpg,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/223.jpg,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/224.jpg,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/225.jpg,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/226.jpg,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/227.jpg,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/228.jpg,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/229.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/230.jpg,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/231.jpg,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/232.jpg,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/233.jpg,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/234.jpg,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/235.jpg,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/236.jpg,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/237.jpg,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/238.jpg,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/239.jpg,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/240.jpg,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/241.jpg,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/242.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/243.jpg,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/244.jpg,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/245.jpg,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/246.jpg,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/247.jpg,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/248.jpg,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/249.jpg,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/250.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/251.jpg,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/252.jpg,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/253.jpg,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/254.jpg,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/255.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/256.jpg,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/257.jpg,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/258.jpg,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/259.jpg,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/260.jpg,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/261.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/262.jpg,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/263.jpg,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/264.jpg,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/265.jpg,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/266.jpg,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/267.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/268.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/269.jpg,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/270.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/271.jpg,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/272.jpg,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/273.jpg,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/274.jpg,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/275.jpg,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/276.jpg,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/277.jpg,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/278.jpg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/279.jpg,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/280.jpg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/281.jpg,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/282.jpg,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
/content/gdrive/My Drive/Colab_projects/PersonAttribures/data/raw/resized/283.jpg,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
